road_id,s_m,km,name,route,route_cd,direction,direction_sign
r37-1,29740.0,356.05,0352VDE09650,중부선,0352,E,1
r37-1,1450.0,327.7,0370VDE00100,제2중부선,0370,E,1
r37-1,2250.0,328.5,0370VDE00200,제2중부선,0370,E,1
r37-1,3250.0,329.5,0370VDE00300,제2중부선,0370,E,1
r37-1,4350.0,330.6,0370VDE00400,제2중부선,0370,E,1
r37-1,5550.0,331.8,0370VDE00500,제2중부선,0370,E,1
r37-1,6550.0,332.8,0370VDE00600,제2중부선,0370,E,1
r37-1,7550.0,333.8,0370VDE00700,제2중부선,0370,E,1
r37-1,8750.0,335.0,0370VDE00800,제2중부선,0370,E,1
r37-1,9750.0,336.0,0370VDE00900,제2중부선,0370,E,1
r37-1,11250.0,337.5,0370VDE01000,제2중부선,0370,E,1
r37-1,12350.0,338.6,0370VDE01100,제2중부선,0370,E,1
r37-1,12950.0,339.2,0370VDE01200,제2중부선,0370,E,1
r37-1,14050.0,340.3,0370VDE01300,제2중부선,0370,E,1
r37-1,15150.0,341.4,0370VDE01350,제2중부선,0370,E,1
r37-1,17450.0,343.7,0370VDE01600,제2중부선,0370,E,1
r37-1,18050.0,344.33,0370VDE01650,제2중부선,0370,E,1
r37-1,18350.0,344.6,0370VDE01700,제2중부선,0370,E,1
r37-1,20350.0,346.6,0370VDE01800,제2중부선,0370,E,1
r37-1,22350.0,348.6,0370VDE01900,제2중부선,0370,E,1
r37-1,23450.0,349.7,0370VDE02000,제2중부선,0370,E,1
r37-1,24550.0,350.8,0370VDE02100,제2중부선,0370,E,1
r37-1,25550.0,351.8,0370VDE02200,제2중부선,0370,E,1
r37-1,26850.0,353.1,0370VDE02300,제2중부선,0370,E,1
r37-1,27940.0,354.2,0370VDE02350,제2중부선,0370,E,1
r37-1,28140.0,354.4,0370VDE02400,제2중부선,0370,E,1
r37-1,29240.0,355.5,0370VDE02500,제2중부선,0370,E,1
r40-0,0.0,126.91,0400VDS09610,평택제천선,0400,S,-1
r40-0,2230.0,124.58,0400VDS09500,평택제천선,0400,S,-1
r40-0,3330.0,123.46,0400VDS09409,평택제천선,0400,S,-1
r40-0,4520.0,122.26,0400VDS09407,평택제천선,0400,S,-1
r40-0,5520.0,121.26,0400VDS09405,평택제천선,0400,S,-1
r40-0,6820.0,120.03,0400VDS09403,평택제천선,0400,S,-1
r40-0,7710.0,119.05,0400VDS09401,평택제천선,0400,S,-1
r40-0,8710.0,118.13,0400VDS09301,평택제천선,0400,S,-1
r40-0,9610.0,117.16,0400VDS09204,평택제천선,0400,S,-1
r40-0,10920.0,115.93,0400VDS09202,평택제천선,0400,S,-1
r40-0,11720.0,115.08,0400VDS09105,평택제천선,0400,S,-1
r40-0,13200.0,113.64,0400VDS09104,평택제천선,0400,S,-1
r40-0,14290.0,112.5,0400VDS09101,평택제천선,0400,S,-1
r40-0,16500.0,110.25,0400VDS09000,평택제천선,0400,S,-1
r40-0,18610.0,108.24,0400VDS08950,평택제천선,0400,S,-1
r40-0,20010.0,106.75,0400VDS08903,평택제천선,0400,S,-1
r40-0,21100.0,105.72,0400VDS08901,평택제천선,0400,S,-1
r40-0,22900.0,103.88,0400VDS08800,평택제천선,0400,S,-1
r40-0,24300.0,102.54,0400VDS08700,평택제천선,0400,S,-1
r40-0,25800.0,100.97,0400VDS08600,평택제천선,0400,S,-1
r40-0,27500.0,99.26,0400VDS08500,평택제천선,0400,S,-1
r40-0,29800.0,97.02,0400VDS08400,평택제천선,0400,S,-1
r40-0,31600.0,95.21,0400VDS08300,평택제천선,0400,S,-1
r40-0,33490.0,93.29,0400VDS08200,평택제천선,0400,S,-1
r40-0,35580.0,91.16,0400VDS08100,평택제천선,0400,S,-1
r40-0,38370.0,88.35,0400VDS08000,평택제천선,0400,S,-1
r40-0,40480.0,86.28,0400VDS07950,평택제천선,0400,S,-1
r40-0,42180.0,84.62,0400VDS07900,평택제천선,0400,S,-1
r40-0,42180.0,84.62,0400VDS07910,평택제천선,0400,S,-1
r40-0,42580.0,84.2,0400VDS07800,평택제천선,0400,S,-1
r40-0,43380.0,83.4,0400VDS07700,평택제천선,0400,S,-1
r40-0,44580.0,82.2,0400VDS07600,평택제천선,0400,S,-1
r40-0,45680.0,81.1,0400VDS07500,평택제천선,0400,S,-1
r40-0,48180.0,78.6,0400VDS07300,평택제천선,0400,S,-1
r40-0,49980.0,76.8,0400VDS07100,평택제천선,0400,S,-1
r40-0,52280.0,74.5,0400VDS06900,평택제천선,0400,S,-1
r40-0,54680.0,72.1,0400VDS06701,평택제천선,0400,S,-1
r40-0,54680.0,72.1,0400VDS06700,평택제천선,0400,S,-1
r40-0,55980.0,70.8,0400VDS06600,평택제천선,0400,S,-1
r40-0,57180.0,69.6,0400VDS06500,평택제천선,0400,S,-1
r40-0,59070.0,67.7,0400VDS06300,평택제천선,0400,S,-1
r40-0,61270.0,65.5,0400VDS06100,평택제천선,0400,S,-1
r40-0,61270.0,65.5,0400VDS06101,평택제천선,0400,S,-1
r40-0,63570.0,63.2,0400VDS05900,평택제천선,0400,S,-1
r40-0,65570.0,61.2,0400VDS05700,평택제천선,0400,S,-1
r40-0,66570.0,60.2,0400VDS05600,평택제천선,0400,S,-1
r40-0,67470.0,59.3,0400VDS05500,평택제천선,0400,S,-1
r40-0,69180.0,57.6,0400VDS05300,평택제천선,0400,S,-1
r40-0,69980.0,56.8,0400VDS05200,평택제천선,0400,S,-1
r40-0,70880.0,55.9,0400VDS05100,평택제천선,0400,S,-1
r40-0,73070.0,53.7,0400VDS04900,평택제천선,0400,S,-1
r40-0,74970.0,51.8,0400VDS04801,평택제천선,0400,S,-1
r40-0,76770.0,50.0,0400VDS04752,평택제천선,0400,S,-1
r40-0,78870.0,47.9,0400VDS04700,평택제천선,0400,S,-1
r40-0,81370.0,45.4,0400VDS04500,평택제천선,0400,S,-1
r40-0,82490.0,44.3,0400VDS04400,평택제천선,0400,S,-1
r40-0,83990.0,42.8,0400VDS04300,평택제천선,0400,S,-1
r40-0,85280.0,41.5,0400VDS04200,평택제천선,0400,S,-1
r40-0,86790.0,40.0,0400VDS04100,평택제천선,0400,S,-1
r40-0,87990.0,38.8,0400VDS04000,평택제천선,0400,S,-1
r40-0,90080.0,36.7,0400VDS03800,평택제천선,0400,S,-1
r40-0,92180.0,34.6,0400VDS03600,평택제천선,0400,S,-1
r40-0,94080.0,32.7,0400VDS03400,평택제천선,0400,S,-1
r40-0,96080.0,30.7,0400VDS03200,평택제천선,0400,S,-1
r40-0,96980.0,29.8,0400VDS03100,평택제천선,0400,S,-1
r40-0,97980.0,28.8,0400VDS03000,평택제천선,0400,S,-1
r40-0,98980.0,27.8,0400VDS02900,평택제천선,0400,S,-1
r40-0,100970.0,25.8,0400VDS02700,평택제천선,0400,S,-1
r40-0,102080.0,24.74,0400VDS02500,평택제천선,0400,S,-1
r40-0,103380.0,23.4,0400VDS02400,평택제천선,0400,S,-1
r40-0,104380.0,22.4,0400VDS02300,평택제천선,0400,S,-1
r40-0,105270.0,21.5,0400VDS02100,평택제천선,0400,S,-1
r40-0,106170.0,20.6,0400VDS02000,평택제천선,0400,S,-1
r40-0,107180.0,19.6,0400VDS01900,평택제천선,0400,S,-1
r40-0,108080.0,18.7,0400VDS01800,평택제천선,0400,S,-1
r40-0,109080.0,17.7,0400VDS01700,평택제천선,0400,S,-1
r40-0,109870.0,16.85,0400VDS01630,평택제천선,0400,S,-1
r40-0,109970.0,16.8,0400VDS01600,평택제천선,0400,S,-1
r40-0,111670.0,15.1,0400VDS01500,평택제천선,0400,S,-1
r40-0,113770.0,13.0,0400VDS01300,평택제천선,0400,S,-1
r40-0,114570.0,12.2,0400VDS01200,평택제천선,0400,S,-1
r40-0,116070.0,10.7,0400VDS01100,평택제천선,0400,S,-1
r40-0,117070.0,9.7,0400VDS01000,평택제천선,0400,S,-1
r40-0,117970.0,8.8,0400VDS00900,평택제천선,0400,S,-1
r40-0,118770.0,8.0,0400VDS00800,평택제천선,0400,S,-1
r40-0,120170.0,6.6,0400VDS00700,평택제천선,0400,S,-1
r40-0,120470.0,6.3,0400VDS00650,평택제천선,0400,S,-1
r40-0,120570.0,6.2,0400VDS00630,평택제천선,0400,S,-1
r40-0,122470.0,4.3,0400VDS00500,평택제천선,0400,S,-1
r40-0,123370.0,3.4,0400VDS00400,평택제천선,0400,S,-1
r40-0,124370.0,2.4,0400VDS00300,평택제천선,0400,S,-1
r40-0,125370.0,1.4,0400VDS00200,평택제천선,0400,S,-1
r40-0,126260.0,0.4,0400VDS00100,평택제천선,0400,S,-1
r40-1,0.0,0.4,0400VDE00100,평택제천선,0400,E,1
r40-1,910.0,1.4,0400VDE00200,평택제천선,0400,E,1
r40-1,1910.0,2.4,0400VDE00300,평택제천선,0400,E,1
r40-1,2910.0,3.4,0400VDE00400,평택제천선,0400,E,1
r40-1,3410.0,3.89,0400VDE00450,평택제천선,0400,E,1
r40-1,3800.0,4.3,0400VDE00500,평택제천선,0400,E,1
r40-1,5800.0,6.3,0400VDE00650,평택제천선,0400,E,1
r40-1,6100.0,6.6,0400VDE00700,평택제천선,0400,E,1
r40-1,7500.0,8.0,0400VDE00800,평택제천선,0400,E,1
r40-1,8300.0,8.8,0400VDE00900,평택제천선,0400,E,1
r40-1,9200.0,9.7,0400VDE01000,평택제천선,0400,E,1
r40-1,10200.0,10.7,0400VDE01100,평택제천선,0400,E,1
r40-1,10400.0,10.9,0400VDE01130,평택제천선,0400,E,1
r40-1,11700.0,12.2,0400VDE01200,평택제천선,0400,E,1
r40-1,12500.0,13.0,0400VDE01300,평택제천선,0400,E,1
r40-1,14600.0,15.1,0400VDE01500,평택제천선,0400,E,1
r40-1,16300.0,16.8,0400VDE01600,평택제천선,0400,E,1
r40-1,17200.0,17.7,0400VDE01700,평택제천선,0400,E,1
r40-1,18200.0,18.7,0400VDE01800,평택제천선,0400,E,1
r40-1,19100.0,19.6,0400VDE01900,평택제천선,0400,E,1
r40-1,20090.0,20.6,0400VDE02000,평택제천선,0400,E,1
r40-1,20990.0,21.5,0400VDE02100,평택제천선,0400,E,1
r40-1,21900.0,22.4,0400VDE02300,평택제천선,0400,E,1
r40-1,22900.0,23.4,0400VDE02400,평택제천선,0400,E,1
r40-1,24190.0,24.74,0400VDE02500,평택제천선,0400,E,1
r40-1,25290.0,25.8,0400VDE02700,평택제천선,0400,E,1
r40-1,27280.0,27.8,0400VDE02900,평택제천선,0400,E,1
r40-1,28280.0,28.8,0400VDE03000,평택제천선,0400,E,1
r40-1,30190.0,30.7,0400VDE03200,평택제천선,0400,E,1
r40-1,32190.0,32.7,0400VDE03400,평택제천선,0400,E,1
r40-1,32290.0,32.8,0400VDE03410,평택제천선,0400,E,1
r40-1,34080.0,34.6,0400VDE03600,평택제천선,0400,E,1
r40-1,36190.0,36.7,0400VDE03800,평택제천선,0400,E,1
r40-1,38280.0,38.8,0400VDE04000,평택제천선,0400,E,1
r40-1,39480.0,40.0,0400VDE04100,평택제천선,0400,E,1
r40-1,40980.0,41.5,0400VDE04200,평택제천선,0400,E,1
r40-1,42280.0,42.8,0400VDE04300,평택제천선,0400,E,1
r40-1,43780.0,44.3,0400VDE04400,평택제천선,0400,E,1
r40-1,44880.0,45.4,0400VDE04500,평택제천선,0400,E,1
r40-1,47380.0,47.9,0400VDE04700,평택제천선,0400,E,1
r40-1,49270.0,49.8,0400VDE04751,평택제천선,0400,E,1
r40-1,51270.0,51.8,0400VDE04801,평택제천선,0400,E,1
r40-1,53170.0,53.7,0400VDE04900,평택제천선,0400,E,1
r40-1,55370.0,55.9,0400VDE05100,평택제천선,0400,E,1
r40-1,56270.0,56.8,0400VDE05200,평택제천선,0400,E,1
r40-1,57070.0,57.6,0400VDE05300,평택제천선,0400,E,1
r40-1,58780.0,59.3,0400VDE05500,평택제천선,0400,E,1
r40-1,59680.0,60.2,0400VDE05600,평택제천선,0400,E,1
r40-1,60680.0,61.2,0400VDE05700,평택제천선,0400,E,1
r40-1,62680.0,63.2,0400VDE05900,평택제천선,0400,E,1
r40-1,64980.0,65.5,0400VDE06100,평택제천선,0400,E,1
r40-1,67180.0,67.7,0400VDE06300,평택제천선,0400,E,1
r40-1,69080.0,69.6,0400VDE06500,평택제천선,0400,E,1
r40-1,70280.0,70.8,0400VDE06600,평택제천선,0400,E,1
r40-1,71580.0,72.1,0400VDE06700,평택제천선,0400,E,1
r40-1,73970.0,74.5,0400VDE06900,평택제천선,0400,E,1
r40-1,76270.0,76.8,0400VDE07100,평택제천선,0400,E,1
r40-1,78070.0,78.6,0400VDE07300,평택제천선,0400,E,1
r40-1,80570.0,81.1,0400VDE07500,평택제천선,0400,E,1
r40-1,81670.0,82.2,0400VDE07600,평택제천선,0400,E,1
r40-1,82870.0,83.4,0400VDE07700,평택제천선,0400,E,1
r40-1,83670.0,84.2,0400VDE07800,평택제천선,0400,E,1
r40-1,84070.0,84.62,0400VDE07900,평택제천선,0400,E,1
r40-1,85770.0,86.28,0400VDE07950,평택제천선,0400,E,1
r40-1,87870.0,88.35,0400VDE08000,평택제천선,0400,E,1
r40-1,90670.0,91.16,0400VDE08100,평택제천선,0400,E,1
r40-1,92760.0,93.29,0400VDE08200,평택제천선,0400,E,1
r40-1,94660.0,95.21,0400VDE08300,평택제천선,0400,E,1
r40-1,96460.0,97.02,0400VDE08400,평택제천선,0400,E,1
r40-1,98760.0,99.26,0400VDE08500,평택제천선,0400,E,1
r40-1,100460.0,100.97,0400VDE08600,평택제천선,0400,E,1
r40-1,101960.0,102.54,0400VDE08700,평택제천선,0400,E,1
r40-1,103360.0,103.88,0400VDE08800,평택제천선,0400,E,1
r40-1,105160.0,105.74,0400VDE08902,평택제천선,0400,E,1
r40-1,106270.0,106.76,0400VDE08904,평택제천선,0400,E,1
r40-1,107670.0,108.24,0400VDE08950,평택제천선,0400,E,1
r40-1,109760.0,110.25,0400VDE09000,평택제천선,0400,E,1
r40-1,111960.0,112.5,0400VDE09102,평택제천선,0400,E,1
r40-1,113060.0,113.6,0400VDE09103,평택제천선,0400,E,1
r40-1,114560.0,115.09,0400VDE09106,평택제천선,0400,E,1
r40-1,115360.0,115.92,0400VDE09201,평택제천선,0400,E,1
r40-1,116560.0,117.13,0400VDE09203,평택제천선,0400,E,1
r40-1,117560.0,118.14,0400VDE09302,평택제천선,0400,E,1
r40-1,118560.0,119.09,0400VDE09402,평택제천선,0400,E,1
r40-1,119460.0,120.04,0400VDE09404,평택제천선,0400,E,1
r40-1,120760.0,121.28,0400VDE09406,평택제천선,0400,E,1
r40-1,121760.0,122.28,0400VDE09408,평택제천선,0400,E,1
r40-1,122960.0,123.47,0400VDE09410,평택제천선,0400,E,1
r40-1,124060.0,124.58,0400VDE09500,평택제천선,0400,E,1
r45-0,1540.0,1.1,0450VDE00100,중부내륙선,0450,E,1
r45-0,2640.0,2.2,0450VDE00200,중부내륙선,0450,E,1
r45-0,4040.0,3.6,0450VDE00300,중부내륙선,0450,E,1
r45-0,5040.0,4.6,0450VDE00400,중부내륙선,0450,E,1
r45-0,5930.0,5.5,0450VDE00500,중부내륙선,0450,E,1
r45-0,6940.0,6.5,0450VDE00600,중부내륙선,0450,E,1
r45-0,7930.0,7.5,0450VDE00700,중부내륙선,0450,E,1
r45-0,10530.0,10.1,0450VDE00800,중부내륙선,0450,E,1
r45-0,11530.0,11.1,0450VDE00900,중부내륙선,0450,E,1
r45-0,12530.0,12.1,0450VDE01000,중부내륙선,0450,E,1
r45-0,13430.0,13.0,0450VDE01100,중부내륙선,0450,E,1
r45-0,14530.0,14.1,0450VDE01200,중부내륙선,0450,E,1
r45-0,15320.0,14.9,0450VDE01300,중부내륙선,0450,E,1
r45-0,16430.0,16.0,0450VDE01400,중부내륙선,0450,E,1
r45-0,18520.0,18.1,0450VDE01500,중부내륙선,0450,E,1
r45-0,19510.0,19.1,0450VDE01600,중부내륙선,0450,E,1
r45-0,20510.0,20.1,0450VDE01700,중부내륙선,0450,E,1
r45-0,21410.0,21.0,0450VDE01800,중부내륙선,0450,E,1
r45-0,22410.0,22.0,0450VDE01900,중부내륙선,0450,E,1
r45-0,23720.0,23.3,0450VDE02000,중부내륙선,0450,E,1
r45-0,24520.0,24.1,0450VDE02100,중부내륙선,0450,E,1
r45-0,27310.0,26.9,0450VDE02200,중부내륙선,0450,E,1
r45-0,27430.0,27.3,0450VDE02400,중부내륙선,0450,E,1
r45-0,28940.0,28.8,0450VDE02500,중부내륙선,0450,E,1
r45-0,29840.0,29.7,0450VDE02600,중부내륙선,0450,E,1
r45-0,30840.0,30.7,0450VDE02700,중부내륙선,0450,E,1
r45-0,31940.0,31.8,0450VDE02800,중부내륙선,0450,E,1
r45-0,34130.0,34.0,0450VDE02900,중부내륙선,0450,E,1
r45-0,35250.0,35.1,0450VDE03000,중부내륙선,0450,E,1
r45-0,36240.0,36.1,0450VDE03100,중부내륙선,0450,E,1
r45-0,37640.0,37.5,0450VDE03200,중부내륙선,0450,E,1
r45-0,39340.0,39.2,0450VDE03300,중부내륙선,0450,E,1
r45-0,40340.0,40.2,0450VDE03400,중부내륙선,0450,E,1
r45-0,41240.0,41.1,0450VDE03500,중부내륙선,0450,E,1
r45-0,43140.0,43.0,0450VDE03600,중부내륙선,0450,E,1
r45-0,44140.0,44.0,0450VDE03700,중부내륙선,0450,E,1
r45-0,45040.0,44.9,0450VDE03800,중부내륙선,0450,E,1
r45-0,45840.0,45.7,0450VDE03900,중부내륙선,0450,E,1
r45-0,47140.0,47.0,0450VDE04000,중부내륙선,0450,E,1
r45-0,48140.0,48.0,0450VDE04100,중부내륙선,0450,E,1
r45-0,49630.0,49.5,0450VDE04200,중부내륙선,0450,E,1
r45-0,50540.0,50.4,0450VDE04300,중부내륙선,0450,E,1
r45-0,53530.0,53.2,0450VDE04600,중부내륙선,0450,E,1
r45-0,54630.0,54.3,0450VDE04700,중부내륙선,0450,E,1
r45-0,55630.0,55.3,0450VDE04800,중부내륙선,0450,E,1
r45-0,56030.0,55.7,0450VDE04850,중부내륙선,0450,E,1
r45-0,56530.0,56.2,0450VDE04900,중부내륙선,0450,E,1
r45-0,57630.0,57.3,0450VDE05000,중부내륙선,0450,E,1
r45-0,58630.0,58.3,0450VDE05100,중부내륙선,0450,E,1
r45-0,59530.0,59.2,0450VDE05200,중부내륙선,0450,E,1
r45-0,60730.0,60.4,0450VDE05300,중부내륙선,0450,E,1
r45-0,62030.0,61.7,0450VDE05400,중부내륙선,0450,E,1
r45-0,62920.0,62.6,0450VDE05500,중부내륙선,0450,E,1
r45-0,64020.0,63.7,0450VDE05600,중부내륙선,0450,E,1
r45-0,64820.0,64.5,0450VDE05700,중부내륙선,0450,E,1
r45-0,65830.0,65.5,0450VDE05800,중부내륙선,0450,E,1
r45-0,66720.0,66.4,0450VDE05900,중부내륙선,0450,E,1
r45-0,68010.0,67.7,0450VDE06000,중부내륙선,0450,E,1
r45-0,69110.0,68.8,0450VDE06100,중부내륙선,0450,E,1
r45-0,70110.0,69.8,0450VDE06200,중부내륙선,0450,E,1
r45-0,70610.0,70.3,0450VDE06250,중부내륙선,0450,E,1
r45-0,71220.0,70.9,0450VDE06300,중부내륙선,0450,E,1
r45-0,72120.0,71.8,0450VDE06400,중부내륙선,0450,E,1
r45-0,73120.0,72.8,0450VDE06500,중부내륙선,0450,E,1
r45-0,74120.0,73.8,0450VDE06600,중부내륙선,0450,E,1
r45-0,75320.0,75.0,0450VDE06700,중부내륙선,0450,E,1
r45-0,76320.0,76.0,0450VDE06800,중부내륙선,0450,E,1
r45-0,77210.0,76.9,0450VDE06900,중부내륙선,0450,E,1
r45-0,78220.0,77.9,0450VDE07000,중부내륙선,0450,E,1
r45-0,79330.0,79.0,0450VDE07100,중부내륙선,0450,E,1
r45-0,80430.0,80.1,0450VDE07200,중부내륙선,0450,E,1
r45-0,81330.0,81.0,0450VDE07300,중부내륙선,0450,E,1
r45-0,82330.0,82.0,0450VDE07400,중부내륙선,0450,E,1
r45-0,83320.0,83.0,0450VDE07500,중부내륙선,0450,E,1
r45-0,84330.0,84.0,0450VDE07600,중부내륙선,0450,E,1
r45-0,85220.0,84.9,0450VDE07700,중부내륙선,0450,E,1
r45-0,86320.0,86.0,0450VDE07800,중부내륙선,0450,E,1
r45-0,87320.0,87.0,0450VDE07900,중부내륙선,0450,E,1
r45-0,88510.0,88.2,0450VDE08000,중부내륙선,0450,E,1
r45-0,89720.0,89.4,0450VDE08100,중부내륙선,0450,E,1
r45-0,90820.0,90.5,0450VDE08200,중부내륙선,0450,E,1
r45-0,91810.0,91.5,0450VDE08300,중부내륙선,0450,E,1
r45-0,92810.0,92.5,0450VDE08400,중부내륙선,0450,E,1
r45-0,93810.0,93.5,0450VDE08500,중부내륙선,0450,E,1
r45-0,94810.0,94.5,0450VDE08600,중부내륙선,0450,E,1
r45-0,95710.0,95.4,0450VDE08700,중부내륙선,0450,E,1
r45-0,96710.0,96.4,0450VDE08800,중부내륙선,0450,E,1
r45-0,97710.0,97.4,0450VDE08900,중부내륙선,0450,E,1
r45-0,98710.0,98.4,0450VDE09000,중부내륙선,0450,E,1
r45-0,99810.0,99.5,0450VDE09100,중부내륙선,0450,E,1
r45-0,100710.0,100.4,0450VDE09200,중부내륙선,0450,E,1
r45-0,101610.0,101.3,0450VDE09300,중부내륙선,0450,E,1
r45-0,102510.0,102.2,0450VDE09400,중부내륙선,0450,E,1
r45-0,103800.0,103.5,0450VDE09500,중부내륙선,0450,E,1
r45-0,104900.0,104.6,0450VDE09600,중부내륙선,0450,E,1
r45-0,105900.0,105.6,0450VDE09700,중부내륙선,0450,E,1
r45-0,106590.0,106.26,0450VDE09701,중부내륙선,0450,E,1
r45-0,107590.0,107.31,0450VDE09703,중부내륙선,0450,E,1
r45-0,108390.0,108.12,0450VDE09705,중부내륙선,0450,E,1
r45-0,109690.0,109.4,0450VDE09706,중부내륙선,0450,E,1
r45-0,111000.0,110.7,0450VDE09709,중부내륙선,0450,E,1
r45-0,111790.0,111.48,0450VDE09711,중부내륙선,0450,E,1
r45-0,113200.0,112.9,0450VDE09750,중부내륙선,0450,E,1
r45-0,114090.0,113.8,0450VDE09900,중부내륙선,0450,E,1
r45-0,115090.0,114.8,0450VDE10000,중부내륙선,0450,E,1
r45-0,116470.0,115.9,0450VDE10100,중부내륙선,0450,E,1
r45-0,117670.0,117.1,0450VDE10200,중부내륙선,0450,E,1
r45-0,118870.0,118.3,0450VDE10300,중부내륙선,0450,E,1
r45-0,119860.0,119.3,0450VDE10400,중부내륙선,0450,E,1
r45-0,121160.0,120.6,0450VDE10500,중부내륙선,0450,E,1
r45-0,122060.0,121.5,0450VDE10600,중부내륙선,0450,E,1
r45-0,122160.0,121.55,0450VDE25401,중부내륙선,0450,E,1
r45-0,122960.0,122.4,0450VDE10700,중부내륙선,0450,E,1
r45-0,125350.0,124.8,0450VDE10900,중부내륙선,0450,E,1
r45-0,126550.0,126.0,0450VDE11100,중부내륙선,0450,E,1
r45-0,127750.0,127.2,0450VDE11200,중부내륙선,0450,E,1
r45-0,128840.0,128.3,0450VDE11300,중부내륙선,0450,E,1
r45-0,130140.0,129.6,0450VDE11400,중부내륙선,0450,E,1
r45-0,131140.0,130.6,0450VDE11301,중부내륙선,0450,E,1
r45-0,131540.0,131.0,0450VDE11302,중부내륙선,0450,E,1
r45-0,132340.0,131.8,0450VDE11303,중부내륙선,0450,E,1
r45-0,133530.0,133.0,0450VDE11306,중부내륙선,0450,E,1
r45-0,134330.0,133.8,0450VDE11500,중부내륙선,0450,E,1
r45-0,135530.0,135.0,0450VDE11600,중부내륙선,0450,E,1
r45-0,136420.0,135.9,0450VDE11700,중부내륙선,0450,E,1
r45-0,137220.0,136.7,0450VDE11000,중부내륙선,0450,E,1
r45-0,137320.0,136.79,0450VDE11750,중부내륙선,0450,E,1
r45-0,138120.0,137.6,0450VDE11800,중부내륙선,0450,E,1
r45-0,139120.0,138.6,0450VDE11900,중부내륙선,0450,E,1
r45-0,140320.0,139.8,0450VDE12000,중부내륙선,0450,E,1
r45-0,141310.0,140.8,0450VDE12100,중부내륙선,0450,E,1
r45-0,142110.0,141.6,0450VDE12200,중부내륙선,0450,E,1
r45-0,143210.0,142.7,0450VDE12300,중부내륙선,0450,E,1
r45-0,144110.0,143.6,0450VDE12400,중부내륙선,0450,E,1
r45-0,145100.0,144.6,0450VDE12500,중부내륙선,0450,E,1
r45-0,146300.0,145.8,0450VDE12600,중부내륙선,0450,E,1
r45-0,147390.0,146.9,0450VDE12700,중부내륙선,0450,E,1
r45-0,148490.0,148.0,0450VDE12800,중부내륙선,0450,E,1
r45-0,149390.0,148.9,0450VDE12900,중부내륙선,0450,E,1
r45-0,150590.0,150.1,0450VDE13000,중부내륙선,0450,E,1
r45-0,151480.0,151.0,0450VDE13100,중부내륙선,0450,E,1
r45-0,152480.0,152.0,0450VDE13200,중부내륙선,0450,E,1
r45-0,153480.0,153.0,0450VDE13300,중부내륙선,0450,E,1
r45-0,154480.0,154.0,0450VDE13400,중부내륙선,0450,E,1
r45-0,155680.0,155.2,0450VDE13500,중부내륙선,0450,E,1
r45-0,156570.0,156.1,0450VDE13600,중부내륙선,0450,E,1
r45-0,157570.0,157.1,0450VDE13700,중부내륙선,0450,E,1
r45-0,158470.0,158.0,0450VDE13800,중부내륙선,0450,E,1
r45-0,159470.0,159.0,0450VDE13900,중부내륙선,0450,E,1
r45-0,160570.0,160.1,0450VDE14000,중부내륙선,0450,E,1
r45-0,161660.0,161.2,0450VDE14100,중부내륙선,0450,E,1
r45-0,162560.0,162.1,0450VDE14200,중부내륙선,0450,E,1
r45-0,163560.0,163.1,0450VDE14300,중부내륙선,0450,E,1
r45-0,164550.0,164.1,0450VDE14400,중부내륙선,0450,E,1
r45-0,165350.0,164.9,0450VDE14500,중부내륙선,0450,E,1
r45-0,166350.0,165.9,0450VDE14600,중부내륙선,0450,E,1
r45-0,167340.0,166.9,0450VDE14700,중부내륙선,0450,E,1
r45-0,168350.0,167.9,0450VDE14800,중부내륙선,0450,E,1
r45-0,169250.0,168.8,0450VDE14900,중부내륙선,0450,E,1
r45-0,170350.0,169.9,0450VDE15000,중부내륙선,0450,E,1
r45-0,171740.0,171.3,0450VDE15100,중부내륙선,0450,E,1
r45-0,172340.0,171.9,0450VDE15200,중부내륙선,0450,E,1
r45-0,173340.0,172.9,0450VDE15300,중부내륙선,0450,E,1
r45-0,174540.0,174.1,0450VDE15400,중부내륙선,0450,E,1
r45-0,175430.0,175.0,0450VDE15500,중부내륙선,0450,E,1
r45-0,177030.0,176.6,0450VDE15600,중부내륙선,0450,E,1
r45-0,178220.0,177.8,0450VDE15700,중부내륙선,0450,E,1
r45-0,179120.0,178.7,0450VDE15800,중부내륙선,0450,E,1
r45-0,180320.0,179.9,0450VDE15900,중부내륙선,0450,E,1
r45-0,181120.0,180.7,0450VDE16000,중부내륙선,0450,E,1
r45-0,182120.0,181.7,0450VDE16100,중부내륙선,0450,E,1
r45-0,183010.0,182.6,0450VDE16200,중부내륙선,0450,E,1
r45-0,184110.0,183.72,0450VDE16201,중부내륙선,0450,E,1
r45-0,184510.0,184.14,0450VDE16202,중부내륙선,0450,E,1
r45-0,185310.0,184.94,0450VDE16204,중부내륙선,0450,E,1
r45-0,186410.0,186.0,0450VDE16206,중부내륙선,0450,E,1
r45-0,187700.0,187.3,0450VDE16300,중부내륙선,0450,E,1
r45-0,188400.0,187.95,0450VDE16301,중부내륙선,0450,E,1
r45-0,189100.0,188.7,0450VDE16302,중부내륙선,0450,E,1
r45-0,189900.0,189.49,0450VDE16304,중부내륙선,0450,E,1
r45-0,190700.0,190.3,0450VDE16306,중부내륙선,0450,E,1
r45-0,191490.0,191.09,0450VDE16308,중부내륙선,0450,E,1
